store_id,model_id,forecast_units,current_stock,target_stock,stock_gap,recommended_units,allocated_units,allocation_value,protected_sales_value,lost_sale_value,unfilled_demand_units,unfilled_demand_value,priority_score,price_band,store_price_band_fit,avg_event_multiplier,lifecycle_factor,city,eol_status,allocation_status,reason,price
KOP01,MOD042,1.4203314935064932,2.0,2.0290449907235617,0.029044990723561703,0,0,0,0.0,0.0,0.0,0.0,1269.2660946196465,Mid-range,1.0,1.0,1.0,Koppal,normal,NO_REPLENISHMENT_NEEDED,NOT ALLOCATED: higher-priority demand consumed available inventory or budget.,38000
BLR07,MOD031,0.9552403846153846,1.0,1.3646291208791208,0.3646291208791208,0,0,0,0.0,0.0,0.0,0.0,1261.835535714286,Mid-range,1.1,1.0,0.55,Bangalore,post_successor,EOL_HOLD,EOL HOLD: successor already launched; avoid additional predecessor inventory.,26000
BLR05,MOD058,0.7942941964285715,1.0,1.1347059948979592,0.1347059948979592,0,0,0,0.0,0.0,0.0,0.0,1244.3870396683678,Premium,1.3,1.0,0.55,Bangalore,post_successor,EOL_HOLD,EOL HOLD: successor already launched; avoid additional predecessor inventory.,95000
DAV01,MOD013,1.025032142857143,1.0,1.4643316326530613,0.4643316326530613,0,0,0,0.0,420.5400000000015,0.025032142857142947,300.3857142857154,1227.0613457142863,Budget,1.3,1.0,0.55,Davangere,post_successor,EOL_HOLD,EOL HOLD: successor already launched; avoid additional predecessor inventory.,12000
DAV01,MOD036,0.7258246753246753,1.0,1.0368923933209648,0.036892393320964834,0,0,0,0.0,0.0,0.0,0.0,1209.1481910946222,Mid-range,0.95,1.0,1.0,Davangere,normal,NO_REPLENISHMENT_NEEDED,NOT ALLOCATED: higher-priority demand consumed available inventory or budget.,30000
HUB02,MOD003,2.663437792207792,3.0,3.8049111317254165,0.8049111317254165,0,0,0,0.0,0.0,0.0,0.0,1195.2930306122435,Keypad,1.0,1.0,0.6,Hubli,post_successor,EOL_HOLD,EOL HOLD: successor already launched; avoid additional predecessor inventory.,7500
TUM02,MOD022,1.0773144642857142,1.0,1.539020663265306,0.5390206632653061,0,0,0,0.0,1407.1232499999983,0.0773144642857142,1005.0880357142846,1187.0313046428573,Budget,1.0,1.0,0.55,Tumkur,post_successor,EOL_HOLD,EOL HOLD: successor already launched; avoid additional predecessor inventory.,13000
CHI01,MOD038,1.5924238392857144,2.0,2.274891198979592,0.27489119897959213,0,0,0,0.0,0.0,0.0,0.0,1164.9201784757668,Mid-range,1.0,1.0,0.55,Chitradurga,post_successor,EOL_HOLD,EOL HOLD: successor already launched; avoid additional predecessor inventory.,33500
BLR06,MOD023,1.0718714999999999,1.0,1.531245,0.531245,0,0,0,0.0,1358.3713499999976,0.07187149999999987,970.2652499999982,1154.158980975,Budget,0.95,1.0,0.55,Bangalore,post_successor,EOL_HOLD,EOL HOLD: successor already launched; avoid additional predecessor inventory.,13500
TUM01,MOD003,1.9343947214076245,2.0,2.763421030582321,0.7634210305823208,0,0,0,0.0,0.0,0.0,0.0,1133.6802304147466,Keypad,1.0,1.0,0.6,Tumkur,post_successor,EOL_HOLD,EOL HOLD: successor already launched; avoid additional predecessor inventory.,7500
BLR04,MOD047,2.9657812500000005,4.0,4.236830357142858,0.23683035714285783,0,0,0,0.0,0.0,0.0,0.0,1097.282410714289,Flagship,1.2,1.0,0.55,Bangalore,post_successor,EOL_HOLD,EOL HOLD: successor already launched; avoid additional predecessor inventory.,52000
BLR05,MOD044,0.8456713392857143,1.0,1.2081019132653061,0.20810191326530614,0,0,0,0.0,0.0,0.0,0.0,1056.9444149266583,Mid-range,1.1,1.0,0.55,Bangalore,post_successor,EOL_HOLD,EOL HOLD: successor already launched; avoid additional predecessor inventory.,36500
KOP01,MOD019,1.7850881250000001,2.0,2.550125892857143,0.5501258928571429,0,0,0,0.0,0.0,0.0,0.0,1025.1045887500002,Budget,1.0,1.0,0.55,Koppal,post_successor,EOL_HOLD,EOL HOLD: successor already launched; avoid additional predecessor inventory.,11000
SHI01,MOD022,1.0161125000000002,1.0,1.451589285714286,0.451589285714286,0,0,0,0.0,293.2475000000035,0.016112500000000196,209.46250000000254,994.4899250000009,Budget,1.0,1.0,0.55,Shivamogga,post_successor,EOL_HOLD,EOL HOLD: successor already launched; avoid additional predecessor inventory.,13000
CHI01,MOD006,1.2321,1.0,1.760142857142857,0.760142857142857,0,0,0,0.0,2437.0499999999993,0.23209999999999997,1624.6999999999998,965.7614999999998,Keypad,1.0,1.0,0.55,Chitradurga,post_successor,EOL_HOLD,EOL HOLD: successor already launched; avoid additional predecessor inventory.,7000
MYS02,MOD016,0.9808931250000001,1.0,1.401275892857143,0.40127589285714294,0,0,0,0.0,0.0,0.0,0.0,951.6659075000002,Budget,1.0,1.0,0.55,Mysore,post_successor,EOL_HOLD,EOL HOLD: successor already launched; avoid additional predecessor inventory.,14000
BLR06,MOD060,0.706760064935065,1.0,1.0096572356215214,0.009657235621521432,0,0,0,0.0,0.0,0.0,0.0,875.0421196660569,Premium,1.3,1.0,1.0,Bangalore,normal,NO_REPLENISHMENT_NEEDED,NOT ALLOCATED: higher-priority demand consumed available inventory or budget.,102500
BLR01,MOD021,2.1325154220779217,3.0,3.0464506029684597,0.04645060296845971,0,0,0,0.0,0.0,0.0,0.0,815.4867857142787,Budget,0.95,1.0,1.0,Bangalore,normal,NO_REPLENISHMENT_NEEDED,NOT ALLOCATED: higher-priority demand consumed available inventory or budget.,12000
BLR08,MOD014,0.9788316964285715,1.0,1.3983309948979592,0.3983309948979592,0,0,0,0.0,0.0,0.0,0.0,801.2925876116072,Budget,0.95,1.0,0.55,Bangalore,post_successor,EOL_HOLD,EOL HOLD: successor already launched; avoid additional predecessor inventory.,12500
BLR08,MOD059,0.7576344642857145,1.0,1.082334948979592,0.08233494897959193,0,0,0,0.0,0.0,0.0,0.0,792.6187934387766,Premium,1.3,1.0,0.55,Bangalore,post_successor,EOL_HOLD,EOL HOLD: successor already launched; avoid additional predecessor inventory.,99000
MAN02,MOD014,1.6619970535714288,2.0,2.374281505102041,0.37428150510204095,0,0,0,0.0,0.0,0.0,0.0,792.5410870535719,Budget,1.0,1.0,0.55,Mangalore,post_successor,EOL_HOLD,EOL HOLD: successor already launched; avoid additional predecessor inventory.,12500
BEL01,MOD022,0.9514886363636363,1.0,1.3592694805194807,0.3592694805194807,0,0,0,0.0,0.0,0.0,0.0,791.1832500000006,Budget,1.0,1.0,0.55,Belgaum,post_successor,EOL_HOLD,EOL HOLD: successor already launched; avoid additional predecessor inventory.,13000
DAV01,MOD007,1.7709058928571433,2.0,2.5298655612244905,0.5298655612244905,0,0,0,0.0,0.0,0.0,0.0,774.1733248660724,Keypad,1.15,1.0,0.55,Davangere,post_successor,EOL_HOLD,EOL HOLD: successor already launched; avoid additional predecessor inventory.,7000
MAN01,MOD041,0.8071384821428572,1.0,1.153054974489796,0.153054974489796,0,0,0,0.0,0.0,0.0,0.0,706.6930809630106,Mid-range,1.0,1.0,0.55,Mangalore,post_successor,EOL_HOLD,EOL HOLD: successor already launched; avoid additional predecessor inventory.,36500
BLR07,MOD004,3.1412454545454533,4.0,4.487493506493505,0.48749350649350465,0,0,0,0.0,0.0,0.0,0.0,656.3612571428547,Keypad,0.85,1.0,0.6,Bangalore,post_successor,EOL_HOLD,EOL HOLD: successor already launched; avoid additional predecessor inventory.,8000
BLR06,MOD013,0.9342037500000001,1.0,1.334576785714286,0.33457678571428606,0,0,0,0.0,0.0,0.0,0.0,646.1213055000007,Budget,0.95,1.0,0.55,Bangalore,post_successor,EOL_HOLD,EOL HOLD: successor already launched; avoid additional predecessor inventory.,12000
UDU01,MOD003,1.6968584415584413,2.0,2.4240834879406306,0.42408348794063055,0,0,0,0.0,0.0,0.0,0.0,629.7639795918365,Keypad,1.0,1.0,0.6,Udupi,post_successor,EOL_HOLD,EOL HOLD: successor already launched; avoid additional predecessor inventory.,7500
MAN01,MOD010,0.97902,1.0,1.3986,0.39860000000000007,0,0,0,0.0,0.0,0.0,0.0,578.7672000000002,Keypad,1.0,1.0,0.55,Mangalore,post_successor,EOL_HOLD,EOL HOLD: successor already launched; avoid additional predecessor inventory.,8000
BLR03,MOD038,0.7866704545454546,1.0,1.1238149350649351,0.12381493506493513,0,0,0,0.0,0.0,0.0,0.0,577.1664151785718,Mid-range,1.1,1.0,0.55,Bangalore,post_successor,EOL_HOLD,EOL HOLD: successor already launched; avoid additional predecessor inventory.,33500
KAL01,MOD006,1.0126437499999998,1.0,1.4466339285714283,0.44663392857142825,0,0,0,0.0,132.75937499999836,0.012643749999999843,88.5062499999989,567.4484062499997,Keypad,1.0,1.0,0.55,Kalaburagi,post_successor,EOL_HOLD,EOL HOLD: successor already launched; avoid additional predecessor inventory.,7000
DAV01,MOD017,0.8189124107142858,1.0,1.1698748724489796,0.16987487244897959,0,0,0,0.0,0.0,0.0,0.0,542.4427439553573,Budget,1.3,1.0,0.55,Davangere,post_successor,EOL_HOLD,EOL HOLD: successor already launched; avoid additional predecessor inventory.,14500
BLR02,MOD024,2.1179265734265735,3.0,3.0256093906093904,0.02560939060939038,0,0,0,0.0,0.0,0.0,0.0,524.5315384615338,Budget,0.95,1.0,1.0,Bangalore,normal,NO_REPLENISHMENT_NEEDED,NOT ALLOCATED: higher-priority demand consumed available inventory or budget.,14000
BLR02,MOD047,1.4779848214285718,2.0,2.1114068877551024,0.11140688775510244,0,0,0,0.0,0.0,0.0,0.0,516.1703923469408,Flagship,1.2,1.0,0.55,Bangalore,post_successor,EOL_HOLD,EOL HOLD: successor already launched; avoid additional predecessor inventory.,52000
HOS01,MOD041,0.7744925892857144,1.0,1.1064179846938778,0.10641798469387775,0,0,0,0.0,0.0,0.0,0.0,491.3584398278071,Mid-range,1.0,1.0,0.55,Hassan,post_successor,EOL_HOLD,EOL HOLD: successor already launched; avoid additional predecessor inventory.,36500
CHI01,MOD001,1.6603023214285717,2.0,2.3718604591836736,0.3718604591836736,0,0,0,0.0,0.0,0.0,0.0,472.4487133928574,Keypad,1.0,1.0,0.55,Chitradurga,post_successor,EOL_HOLD,EOL HOLD: successor already launched; avoid additional predecessor inventory.,7000
MYS01,MOD011,0.9276428571428574,1.0,1.3252040816326536,0.3252040816326536,0,0,0,0.0,0.0,0.0,0.0,472.19632653061313,Keypad,1.0,1.0,0.55,Mysore,post_successor,EOL_HOLD,EOL HOLD: successor already launched; avoid additional predecessor inventory.,8000
MYS02,MOD010,0.9260075892857145,1.0,1.3228679846938778,0.3228679846938778,0,0,0,0.0,0.0,0.0,0.0,468.8043137755106,Keypad,1.0,1.0,0.55,Mysore,post_successor,EOL_HOLD,EOL HOLD: successor already launched; avoid additional predecessor inventory.,8000
MYS02,MOD003,0.9179875494071146,1.0,1.3114107848673064,0.31141078486730644,0,0,0,0.0,0.0,0.0,0.0,462.44501552795015,Keypad,1.0,1.0,0.6,Mysore,post_successor,EOL_HOLD,EOL HOLD: successor already launched; avoid additional predecessor inventory.,7500
BLR06,MOD010,0.9615795454545455,1.0,1.3736850649350651,0.37368506493506515,0,0,0,0.0,0.0,0.0,0.0,461.2021071428575,Keypad,0.85,1.0,0.55,Bangalore,post_successor,EOL_HOLD,EOL HOLD: successor already launched; avoid additional predecessor inventory.,8000
DAV02,MOD006,0.9160473214285715,1.0,1.3086390306122448,0.30863903061224485,0,0,0,0.0,0.0,0.0,0.0,450.94477165178563,Keypad,1.15,1.0,0.55,Davangere,post_successor,EOL_HOLD,EOL HOLD: successor already launched; avoid additional predecessor inventory.,7000
KAL01,MOD005,1.663854761904762,2.0,2.3769353741496597,0.3769353741496597,0,0,0,0.0,0.0,0.0,0.0,444.6895076530611,Keypad,1.0,1.0,0.55,Kalaburagi,post_successor,EOL_HOLD,EOL HOLD: successor already launched; avoid additional predecessor inventory.,6500
BLR05,MOD031,0.789025,1.0,1.1271785714285714,0.12717857142857136,0,0,0,0.0,0.0,0.0,0.0,440.1141642857142,Mid-range,1.1,1.0,0.55,Bangalore,post_successor,EOL_HOLD,EOL HOLD: successor already launched; avoid additional predecessor inventory.,26000
HOS01,MOD037,0.7757666666666667,1.0,1.1082380952380952,0.10823809523809524,0,0,0,0.0,0.0,0.0,0.0,438.14780952380954,Mid-range,1.0,1.0,0.55,Hassan,post_successor,EOL_HOLD,EOL HOLD: successor already launched; avoid additional predecessor inventory.,32000
MAN01,MOD003,0.895802435064935,1.0,1.2797177643784785,0.2797177643784785,0,0,0,0.0,0.0,0.0,0.0,415.38088010204063,Keypad,1.0,1.0,0.6,Mangalore,post_successor,EOL_HOLD,EOL HOLD: successor already launched; avoid additional predecessor inventory.,7500
BLR03,MOD007,0.9612173076923076,1.0,1.3731675824175824,0.3731675824175824,0,0,0,0.0,0.0,0.0,0.0,402.9930014423078,Keypad,0.85,1.0,0.55,Bangalore,post_successor,EOL_HOLD,EOL HOLD: successor already launched; avoid additional predecessor inventory.,7000
SHI01,MOD010,0.8895559821428571,1.0,1.2707942602040816,0.2707942602040816,0,0,0,0.0,0.0,0.0,0.0,393.1932658163265,Keypad,1.0,1.0,0.55,Shivamogga,post_successor,EOL_HOLD,EOL HOLD: successor already launched; avoid additional predecessor inventory.,8000
BEL01,MOD010,0.8891100000000001,1.0,1.270157142857143,0.270157142857143,0,0,0,0.0,0.0,0.0,0.0,392.26817142857163,Keypad,1.0,1.0,0.55,Belgaum,post_successor,EOL_HOLD,EOL HOLD: successor already launched; avoid additional predecessor inventory.,8000
UDU01,MOD009,0.8879183823529413,1.0,1.2684548319327733,0.2684548319327733,0,0,0,0.0,0.0,0.0,0.0,365.4341399684878,Keypad,1.0,1.0,0.55,Udupi,post_successor,EOL_HOLD,EOL HOLD: successor already launched; avoid additional predecessor inventory.,7500
DAV02,MOD011,0.8507865384615385,1.0,1.2154093406593407,0.2154093406593407,0,0,0,0.0,0.0,0.0,0.0,359.6905170329671,Keypad,1.15,1.0,0.55,Davangere,post_successor,EOL_HOLD,EOL HOLD: successor already launched; avoid additional predecessor inventory.,8000
KAL01,MOD010,0.8715350000000002,1.0,1.2450500000000002,0.2450500000000002,0,0,0,0.0,0.0,0.0,0.0,355.81260000000043,Keypad,1.0,1.0,0.55,Kalaburagi,post_successor,EOL_HOLD,EOL HOLD: successor already launched; avoid additional predecessor inventory.,8000
BLR06,MOD034,0.7627186607142858,1.0,1.0895980867346942,0.08959808673469416,0,0,0,0.0,0.0,0.0,0.0,349.0920655357154,Mid-range,1.1,1.0,0.55,Bangalore,post_successor,EOL_HOLD,EOL HOLD: successor already launched; avoid additional predecessor inventory.,28000
CHI01,MOD017,0.7937340909090909,1.0,1.133905844155844,0.13390584415584406,0,0,0,0.0,0.0,0.0,0.0,328.91292499999986,Budget,1.0,1.0,0.55,Chitradurga,post_successor,EOL_HOLD,EOL HOLD: successor already launched; avoid additional predecessor inventory.,14500
HOS01,MOD009,0.8582480357142858,1.0,1.2260686224489796,0.22606862244897963,0,0,0,0.0,0.0,0.0,0.0,307.7359123086735,Keypad,1.0,1.0,0.55,Hassan,post_successor,EOL_HOLD,EOL HOLD: successor already launched; avoid additional predecessor inventory.,7500
MYS01,MOD019,0.804834090909091,1.0,1.1497629870129873,0.1497629870129873,0,0,0,0.0,0.0,0.0,0.0,279.06835000000063,Budget,1.0,1.0,0.55,Mysore,post_successor,EOL_HOLD,EOL HOLD: successor already launched; avoid additional predecessor inventory.,11000
BLR01,MOD014,0.7814499107142856,1.0,1.1163570153061222,0.11635701530612219,0,0,0,0.0,0.0,0.0,0.0,234.06668091517813,Budget,0.95,1.0,0.55,Bangalore,post_successor,EOL_HOLD,EOL HOLD: successor already launched; avoid additional predecessor inventory.,12500
MYS02,MOD006,0.8219886363636364,1.0,1.1742694805194807,0.17426948051948066,0,0,0,0.0,0.0,0.0,0.0,221.40937500000024,Keypad,1.0,1.0,0.55,Mysore,post_successor,EOL_HOLD,EOL HOLD: successor already launched; avoid additional predecessor inventory.,7000
BLR03,MOD024,0.7073547077922079,1.0,1.0105067254174398,0.0105067254174398,0,0,0,0.0,0.0,0.0,0.0,215.19875000000198,Budget,0.95,1.0,1.0,Bangalore,normal,NO_REPLENISHMENT_NEEDED,NOT ALLOCATED: higher-priority demand consumed available inventory or budget.,14000
BLR02,MOD009,0.8230365384615385,1.0,1.1757664835164834,0.17576648351648338,0,0,0,0.0,0.0,0.0,0.0,203.37280683379112,Keypad,0.85,1.0,0.55,Bangalore,post_successor,EOL_HOLD,EOL HOLD: successor already launched; avoid additional predecessor inventory.,7500
UDU01,MOD026,0.7457316964285714,1.0,1.0653309948979592,0.06533099489795924,0,0,0,0.0,0.0,0.0,0.0,197.62625956632675,Mid-range,1.0,1.0,0.55,Udupi,post_successor,EOL_HOLD,EOL HOLD: successor already launched; avoid additional predecessor inventory.,25000
UDU01,MOD032,0.7413115178571429,1.0,1.0590164540816327,0.0590164540816327,0,0,0,0.0,0.0,0.0,0.0,192.80675548469407,Mid-range,1.0,1.0,0.55,Udupi,post_successor,EOL_HOLD,EOL HOLD: successor already launched; avoid additional predecessor inventory.,27000
TUM01,MOD023,1.4541693750000002,2.0,2.0773848214285717,0.07738482142857173,0,0,0,0.0,0.0,0.0,0.0,176.97134812500073,Budget,1.0,1.0,0.55,Tumkur,post_successor,EOL_HOLD,EOL HOLD: successor already launched; avoid additional predecessor inventory.,13500
TUM01,MOD035,0.7299736607142857,1.0,1.0428195153061224,0.04281951530612238,0,0,0,0.0,0.0,0.0,0.0,157.08339190050998,Mid-range,1.0,1.0,0.55,Tumkur,post_successor,EOL_HOLD,EOL HOLD: successor already launched; avoid additional predecessor inventory.,29000
SHI01,MOD023,0.7445424107142857,1.0,1.0636320153061225,0.0636320153061225,0,0,0,0.0,0.0,0.0,0.0,145.52005580357158,Budget,1.0,1.0,0.55,Shivamogga,post_successor,EOL_HOLD,EOL HOLD: successor already launched; avoid additional predecessor inventory.,13500
BLR05,MOD025,0.7290816964285715,1.0,1.041545280612245,0.04154528061224494,0,0,0,0.0,0.0,0.0,0.0,133.0138631250002,Upper-mid,1.05,1.0,0.55,Bangalore,post_successor,EOL_HOLD,EOL HOLD: successor already launched; avoid additional predecessor inventory.,24000
KAL01,MOD004,2.1545532467532467,3.0,3.077933209647495,0.07793320964749517,0,0,0,0.0,0.0,0.0,0.0,123.44620408163236,Keypad,1.0,1.0,0.6,Kalaburagi,post_successor,EOL_HOLD,EOL HOLD: successor already launched; avoid additional predecessor inventory.,8000
CHI01,MOD011,0.7582191964285715,1.0,1.083170280612245,0.08317028061224496,0,0,0,0.0,0.0,0.0,0.0,120.7632474489797,Keypad,1.0,1.0,0.55,Chitradurga,post_successor,EOL_HOLD,EOL HOLD: successor already launched; avoid additional predecessor inventory.,8000
BLR04,MOD003,1.4631782142857142,2.0,2.0902545918367346,0.09025459183673457,0,0,0,0.0,0.0,0.0,0.0,113.92385854591822,Keypad,0.85,1.0,0.6,Bangalore,post_successor,EOL_HOLD,EOL HOLD: successor already launched; avoid additional predecessor inventory.,7500
HOS01,MOD029,1.4213450892857145,2.0,2.0304929846938777,0.030492984693877734,0,0,0,0.0,0.0,0.0,0.0,106.99988329081698,Mid-range,1.0,1.0,0.55,Hassan,post_successor,EOL_HOLD,EOL HOLD: successor already launched; avoid additional predecessor inventory.,29000
KOP01,MOD001,0.7546513392857145,1.0,1.078073341836735,0.07807334183673498,0,0,0,0.0,0.0,0.0,0.0,99.1921808035718,Keypad,1.0,1.0,0.55,Koppal,post_successor,EOL_HOLD,EOL HOLD: successor already launched; avoid additional predecessor inventory.,7000
UDU01,MOD049,0.7191016071428573,1.0,1.0272880102040818,0.02728801020408178,0,0,0,0.0,0.0,0.0,0.0,94.55295535714339,Mid-range,1.0,1.0,0.55,Udupi,post_successor,EOL_HOLD,EOL HOLD: successor already launched; avoid additional predecessor inventory.,42000
BLR01,MOD032,1.4180448214285717,2.0,2.025778316326531,0.025778316326531048,0,0,0,0.0,0.0,0.0,0.0,92.63953538265464,Mid-range,1.1,1.0,0.55,Bangalore,post_successor,EOL_HOLD,EOL HOLD: successor already launched; avoid additional predecessor inventory.,27000
BLR03,MOD004,1.4449405594405593,2.0,2.064200799200799,0.06420079920079891,0,0,0,0.0,0.0,0.0,0.0,86.43995604395566,Keypad,0.85,1.0,0.6,Bangalore,post_successor,EOL_HOLD,EOL HOLD: successor already launched; avoid additional predecessor inventory.,8000
BLR06,MOD041,1.41039375,2.0,2.0148482142857143,0.014848214285714256,0,0,0,0.0,0.0,0.0,0.0,75.41370915178558,Mid-range,1.1,1.0,0.55,Bangalore,post_successor,EOL_HOLD,EOL HOLD: successor already launched; avoid additional predecessor inventory.,36500
TUM01,MOD001,2.140089910714286,3.0,3.0572713010204082,0.05727130102040823,0,0,0,0.0,0.0,0.0,0.0,72.76318794642866,Keypad,1.0,1.0,0.55,Tumkur,post_successor,EOL_HOLD,EOL HOLD: successor already launched; avoid additional predecessor inventory.,7000
